name	id	artworks	associated_periods_or_movements	art_forms	art_series
George R. Fardon	/guid/9202a8c04000641f800000000763acd9	South Park, plate 23, from San Francisco Album...,View from Rincon Point, plate 22 from San Francisco Album. Photographs of ...,East Side of Montgomery Street, from San Franciso Album: Photographs of the ...			
Douglas Wheeler	/guid/9202a8c04000641f800000000763ab41	Anechoic Chamber			
Chris Johanson	/guid/9202a8c04000641f8000000005e34a0d		Mission School	Mural,Sculpture,Painting,Installation art	
Albert Eugene Gallatin	/guid/9202a8c04000641f800000000763a911	Parallel Forms II			
Seneca Ray Stoddard	/guid/9202a8c04000641f800000000763a84b	Hudson River at Luzern			
Carletto Caliari	/guid/9202a8c04000641f8000000006be6178			Painting	
Ernest Hébert	/guid/9202a8c04000641f8000000006b44566				
Antonio Barbalonga	/guid/9202a8c04000641f8000000006be74c4			Painting	
Carlo Antonio Rambaldi	/guid/9202a8c04000641f8000000006b1e466			Painting	
Sam Gould	/guid/9202a8c04000641f8000000007349700			Sculpture,Performance,Drawing	
John Sherrill Houser	/guid/9202a8c04000641f800000000737288e			Painting	
Jack Butler Yeats	/guid/9202a8c04000641f8000000007654032	End of the Season			
Dan Scott	/guid/9202a8c04000641f8000000007612b09				
Jean Neuberth	/guid/9202a8c04000641f8000000006b06b78			Painting	
Ilse Bing	/guid/9202a8c04000641f8000000007338c8d	Circus, Madison Square Garden, NY,Girl in Ladder (sic), Circus, NY,Untitled (Chairs with Leaves, Luxembourg Gardens, Paris),Untitled (Tulips),Untitled (Gobelins, France),Midsummer Dreams, Paris,Untitled (Fashion, Paris),Building, Europe,Pool of water, rue de Vaugirard, Paris,Studio self-portrait, Paris,Untitled (Plants at Gutter, Paris),Cureglia, Pres Lugano, Folio II, Europe,Building, Europe,Greta Garbo Poster, Paris,Untitled [Woman with Hat],Tour Eiffel (Eiffel Tower),Cureglia, Pres Lugano, Folio II, Europe,Cureglia, Pres Lugano, Folio II, Europe,Carousel, Paris,Lamp post, rue de la chaise, Paris,Untitled (Street Fair, Paris),Untitled,Queensborough Bridge Exit,Cureglia, Pres Lugano, Folio I, Europe,Telegraph Pole, Frankfurt, Germany,Untitled,Dead End I, Queensborough Bridge, NY,Champ-de-Mars, vue de la Tour Eiffel (Champ-de-Mars, View from the Eiffel Tower),Petit Fille aux Fleurs,Portrait, Female,Bec de gaz, rue de la Chaise (Lamppost, rue de la Chaise),Empire State Building,Brissago, Lago Maggiore, Pension Rivabella, Europe,Cureglia, Pres Lugano, Folio II, Europe,Brissago, Lago Maggiore, Pension Rivabella, Europe,Pont des Arts,Dead End I, Queensborough Bridge, NY,Untitled (Street in Paris),Untitled (Fashion, Paris),Untitled (Self-Portrait),Cureglia, Pres Lugano, Folio I, Europe,Cureglia, Pres Lugano, Folio II, Europe,Jewish Ghetto, Quartier St. Paul,Bastille Day, Paris,New York, the Elevated and Me,Untitled (High Wire Act, Circus, NY),Untitled			
Darrell Riche	/guid/9202a8c04000641f8000000007612a9f				
Hilary Simon	/guid/9202a8c04000641f8000000006afb6de				
Nathan Mabry	/guid/9202a8c04000641f8000000006af9e5d				
Pirkle Jones	/guid/9202a8c04000641f8000000006aed70d	Fire is part of the Demolition Process, Berryessa Valley, from the series...,Larry Gardner on Bicycle with Dog, Berryessa Valley, from the series ...,Street in the Rain, from the series Death of a Valley,Untitled, from the series Chinese New Year, San Francisco,Government Man, from the series Death of a Valley,Keeping Records, from the series Death of a Valley,Sunset District and Pacific Ocean, San Francisco, from Portfolio Two: Twelve ...,Young Man Gathering Wood, from the series Death of a Valley,McKenzie Home in Monticello, from the series Death of a Valley,Couple at the Cemetery, from the Back, Berryessa Valley, from the series ...,Monticello Cemetery, from the series Death of a Valley,Power Lines Cut, from the series Death of a Valley,Felled Oak Tree and Stump, from the series Death of a Valley,Bulldozer Moving Burning Pile, from the series Death of a Valley,Town of Monticello, Early Spring 1956, from the series Death of a Valley,Unidentified Migrant Worker Brought to the Valley for the Last Harvest...,Dorothea Lange in Cook, McKenzie and Son Store, Monticello, Berryessa ...,Fog over Twin Peaks, San Francisco,House Being Moved, from the series Death of a Valley,Putah Creek, from the series Death of a Valley,Cowboy, Arizona, from Portfolio Two: Twelve Photographs by Pirkle Jones,The Graves Have Been Disinterred, Monticello Cemetery is Moved to Higher ...		Photography	
Pavel Tchelitchew	/guid/9202a8c04000641f80000000076b8fb4	Hide-and-Seek	Surrealism		
Jesus Rafael Soto	/guid/9202a8c04000641f80000000076b9116	Vibration,Untitled			
Bartolommeo Bonomi	/guid/9202a8c04000641f8000000006c2aa54			Painting	
Ellen Altfest	/guid/9202a8c04000641f8000000000d8dbbf			Painting	
Viktor Oliva	/guid/9202a8c04000641f8000000000c89a8e			Painting	
Mark Bradford	/guid/9202a8c04000641f8000000000cd29a2			Painting	
Rei Hiroe	/guid/9202a8c04000641f8000000000c4f05e				
Frederick Goodall	/guid/9202a8c04000641f8000000000dcfcdc				
Jean-Baptiste Belin	/guid/9202a8c04000641f8000000000e5b9b1				
Shane Sanders	/guid/9202a8c04000641f8000000000e46ef1				
C. Raja Raja Varma	/guid/9202a8c04000641f8000000000f3569e				
René Baudichon	/guid/9202a8c04000641f8000000000e34047				
Kaj Stenvall	/guid/9202a8c04000641f8000000000c7b7b7				
Harvey Littleton	/guid/9202a8c04000641f8000000000dd124f			Glass	
Sōsuke Kaise	/guid/9202a8c04000641f8000000000be35b2				
Mary Baker	/guid/9202a8c04000641f8000000000ca313b			Painting	
Eyre Crowe	/guid/9202a8c04000641f8000000000dcf813			Painting	
Magnus von Wright	/guid/9202a8c04000641f8000000000f0837d			Painting	
Augustyn Mirys	/guid/9202a8c04000641f8000000000c01afc				
Cynthia von Buhler	/guid/9202a8c04000641f8000000000be90be				
Horihone Saizou	/guid/9202a8c04000641f8000000000f2f1a3				
Tetsuya Ishida	/guid/9202a8c04000641f8000000000f0865d				
Camille Utterback	/guid/9202a8c04000641f80000000011c8069				
Gareth Morgan	/guid/9202a8c04000641f8000000000c556ef			Painting	
Frank Walls	/guid/9202a8c04000641f8000000008d15ac5				
Carrie Moyer	/guid/9202a8c04000641f800000000a9fa4d6			Painting	
Carol Lummus	/guid/9202a8c04000641f8000000008d25e3e				
Frank Paton	/guid/9202a8c04000641f8000000008dfd11c			Painting	
Robert Olley	/guid/9202a8c04000641f800000000940c545				
Stevyn Colgan	/guid/9202a8c04000641f800000000942fd86				
Knud Agger	/guid/9202a8c04000641f800000000a1d4971				
Bettina Shaw-Lawrence	/guid/9202a8c04000641f80000000086346ad				
Silvio Vigliaturo	/guid/9202a8c04000641f8000000009d518ae			Painting,Glass	
Desiderius Orban	/guid/9202a8c04000641f800000000876a1f5			Painting	
Julie Baker Albright	/guid/9202a8c04000641f8000000009e9bd4c	Land Of Milk & Maple #5,Last Bouquet		Painting	
Clóvis Graciano	/guid/9202a8c04000641f800000000a653874			Painting	
Boris Dragojević	/guid/9202a8c04000641f8000000009403098				
Wolfgang Siemens	/guid/9202a8c04000641f8000000008747254				
Nick Falcon	/guid/9202a8c04000641f8000000008be12e3				
Meryl Lebowitz	/guid/9202a8c04000641f8000000009e9bd1e			Painting	
Lojze Logar	/guid/9202a8c04000641f800000000a1f6c4e			Painting	
Johannes Nevala	/guid/9202a8c04000641f8000000005e0f9d5			Painting	
Yōsuke Takahashi	/guid/9202a8c04000641f80000000056748b7				
Chris Orr	/guid/9202a8c04000641f80000000046d8a68				
Ben Long	/guid/9202a8c04000641f800000000465e686				
Mochtar Apin	/guid/9202a8c04000641f80000000057132af				
Walter Darby Bannard	/guid/9202a8c04000641f80000000047881eb		Lyrical Abstraction,Post-painterly Abstraction,Minimalism		
Roscoe Lloyd Babcock	/guid/9202a8c04000641f8000000004834d13				
Amelia Alcock-White	/guid/9202a8c04000641f8000000005c2c46f				
Chen Chong Swee	/guid/9202a8c04000641f8000000005ae7c97				
Masanori Morita	/guid/9202a8c04000641f80000000055efdb0				
Wosene Worke Kosrof	/guid/9202a8c04000641f80000000046f6513			Painting	
Orazio Sammachini	/guid/9202a8c04000641f80000000047ee1bb				
Shannon Dees	/guid/9202a8c04000641f8000000005886219				
Edith Frohock	/guid/9202a8c04000641f80000000047c3c44			Painting	
William Salter	/guid/9202a8c04000641f8000000005b5fa3e			Painting	
Ruth VanSickle Ford	/guid/9202a8c04000641f800000000480c4f6			Painting	
Eileen Mayo	/guid/9202a8c04000641f800000000460d019				
Bernardino Cesari	/guid/9202a8c04000641f80000000057bea68			Painting	
Geoffrey Burnand	/guid/9202a8c04000641f80000000047fb9ee			Painting	
Gaetano Castelli	/guid/9202a8c04000641f80000000057cec74				
Sharon Que	/guid/9202a8c04000641f800000000465c8c4				
Andrea Meldolla	/guid/9202a8c04000641f80000000046d5ba0			Painting	
Carl Blechen	/guid/9202a8c04000641f8000000005697462			Painting	
Richard Vicary	/guid/9202a8c04000641f800000000465bd96				
Shuli Nachshon	/guid/9202a8c04000641f80000000055e8f37			Video art,Painting,Sculpture,Drawing,Installation art	
Johnny Tiger, Jr.	/guid/9202a8c04000641f80000000046f43ab				
Lindsay Dawson	/guid/9202a8c04000641f80000000056b2f75				
James Eckford Lauder	/guid/9202a8c04000641f80000000047c1d3d			Painting	
Andrea dell'Asta	/guid/9202a8c04000641f800000000561b5e4			Painting	
Ronald Ossory Dunlop	/guid/9202a8c04000641f8000000004702930				
Jacopo Baccarini	/guid/9202a8c04000641f8000000005620707			Painting	
Vincenzo Campi	/guid/9202a8c04000641f80000000047fc434			Painting	
Luc Bihan	/guid/9202a8c04000641f800000000565eea5				
Ruby Lindsay	/guid/9202a8c04000641f80000000045c14bd			Painting	
Bob Pejman	/guid/9202a8c04000641f80000000046a58fe				
Giovanni Bernardo Lama	/guid/9202a8c04000641f8000000005686f00			Painting	
Rajan Sedalia	/guid/9202a8c04000641f800000000557745e				
William Edward Mayes	/guid/9202a8c04000641f8000000004770b23			Painting	
George Horne Russell	/guid/9202a8c04000641f8000000004655aed				
Power O’Malley	/guid/9202a8c04000641f800000000479b872				
Mustafa Al-Hallaj	/guid/9202a8c04000641f8000000005ad3955				
Giuseppe Agellio	/guid/9202a8c04000641f8000000005a8f188			Painting	
Gisou Lamothe	/guid/9202a8c04000641f80000000046ea2ba				
Sondra Lipton	/guid/9202a8c04000641f8000000005e189c0				
Francesco Rustici	/guid/9202a8c04000641f80000000056e1dd0			Painting	
Bonaventura Lamberti	/guid/9202a8c04000641f80000000056873a4			Painting	
Rowan Nathaniel House	/guid/9202a8c04000641f800000000474d557				
Milford Zornes	/guid/9202a8c04000641f800000000463b480				
Hiroki Morinoue	/guid/9202a8c04000641f80000000046410a0				
Keystone View Company	/guid/9202a8c04000641f80000000046f3810	Niagara Falls			
Giovanni Battista Baiardo	/guid/9202a8c04000641f800000000561f04d			Painting	
Richard Mock	/guid/9202a8c04000641f800000000477522f			Painting	
Theodoros Stamos	/guid/9202a8c04000641f800000000483acef		Abstract expressionism	Painting	
Mişu Popp	/guid/9202a8c04000641f800000000560b7b5		Academic art	Painting	
Hughes de Beaumont	/guid/9202a8c04000641f80000000046e2029				
H. Septimus Power	/guid/9202a8c04000641f800000000468a914			Painting	
Francesco Granacci	/guid/9202a8c04000641f80000000047237b9			Painting	
Jaroslav Věšín	/guid/9202a8c04000641f80000000046b40a8			Painting	
Wlastimil Hofman	/guid/9202a8c04000641f8000000004739518				
Octavio Ocampo	/guid/9202a8c04000641f8000000004799e03		Metamorphism		
William Scott	/guid/9202a8c04000641f8000000004610b58				
Diego Quispe Tito	/guid/9202a8c04000641f8000000004675e82			Painting	
Tam Joseph	/guid/9202a8c04000641f80000000046b556c				
Peter fingestin	/guid/9202a8c04000641f800000000476af2f				
Bartolomeo Ramenghi	/guid/9202a8c04000641f80000000055d2478			Painting	
Carlo Ceresa	/guid/9202a8c04000641f800000000557d239			Painting	
Konstantin Gorbatov	/guid/9202a8c04000641f800000000473e954			Painting	
Giovanni Filippo Criscuolo	/guid/9202a8c04000641f80000000056140be			Painting	
Rolf Aamot	/guid/9202a8c04000641f80000000046b79be				
Elle Nicolai	/guid/9202a8c04000641f80000000056ab77d			Painting	
Jorge de la Vega	/guid/9202a8c04000641f80000000046f1556			Painting	
Harry McCormick	/guid/9202a8c04000641f80000000046e04dd				
Dan Christensen	/guid/9202a8c04000641f80000000047d11b8	PR	Postminimalism,Abstract expressionism,Color Field,Lyrical Abstraction,Contemporary art	Painting	
Ni Tian	/guid/9202a8c04000641f80000000087975db				
El Kazovsky	/guid/9202a8c04000641f8000000008d1ed1e			Painting	
Conrad Heighton Leigh	/guid/9202a8c04000641f8000000008bd5d2e				
Betty Ladler	/guid/9202a8c04000641f8000000007d04753				
Gao Cen	/guid/9202a8c04000641f8000000008760606				
Claude Le Baube	/guid/9202a8c04000641f8000000008bcf300				
Martin Hedgecoke	/guid/9202a8c04000641f8000000008f30a68		Post-Abstract Expressionism		
Eugene Francis Savage	/guid/9202a8c04000641f800000000906feaa				
John Wharlton Bunney	/guid/9202a8c04000641f8000000009421b89				
Frederick Morgan	/guid/9202a8c04000641f800000000876a683				
Zoran Mušič	/guid/9202a8c04000641f8000000007b50c28			Painting	
Cosmo Campoli	/guid/9202a8c04000641f800000000908a68b				
Dennis Creffield	/guid/9202a8c04000641f8000000007b70b99				
Jesekiel David Kirszenbaum	/guid/9202a8c04000641f800000000862c2ee				
Joseph Mugnaini	/guid/9202a8c04000641f800000000813941c				
Barbara Bodichon	/guid/9202a8c04000641f8000000000bd7eba				
Abraham Begeyn	/guid/9202a8c04000641f8000000000bf953a				
Gilles Guérin	/guid/9202a8c04000641f8000000000ee1056		Baroque		
Ursula Martinez	/guid/9202a8c04000641f8000000000ebb2e3				
Elinor Darwin	/guid/9202a8c04000641f8000000000bea175				
Gustavo Aguerre	/guid/9202a8c04000641f8000000000a4b293		Contemporary art		
George de Forest Brush	/guid/9202a8c04000641f8000000000b6379d	The Sioux Brave,The Thomas Sisters		Painting	
Jaroslav Doubrava	/guid/9202a8c04000641f8000000000b9ac32			Painting	
Louisa Matthíasdóttir	/guid/9202a8c04000641f8000000000b308cd			Painting	
Charley Harper	/guid/9202a8c04000641f8000000000f04973				
Julius Exter	/guid/9202a8c04000641f8000000000d42f80		Vienna Secession	Painting	
Denis Peterson	/guid/9202a8c04000641f8000000000c3c155				
Kamisaka Sekka	/guid/9202a8c04000641f8000000000afcc97				
Heinrich Hoerle	/guid/9202a8c04000641f8000000000cae57f				
Robert Bechtle	/guid/9202a8c04000641f8000000000dcacf7			Painting	
Otis Cook	/guid/9202a8c04000641f8000000000dcfe79				
Alexey Venetsianov	/guid/9202a8c04000641f8000000000e39af4				
Adriaen van Utrecht	/guid/9202a8c04000641f8000000000e5f0cb		Baroque		
Maksymilian Gierymski	/guid/9202a8c04000641f8000000000b90421			Painting	
António Silva Porto	/guid/9202a8c04000641f8000000000a53d05				
Nathalie Djurberg	/guid/9202a8c04000641f800000000820827b			Video art	
Henry Wood Elliott	/guid/9202a8c04000641f8000000008ea051c				
Eric Holch	/guid/9202a8c04000641f800000000810bd5d				
Patrick Bremer	/guid/9202a8c04000641f8000000009279817				
Jan Wellens de Cock	/guid/9202a8c04000641f80000000087b1ca0				
Pere Borrell del Caso	/guid/9202a8c04000641f80000000087bb704				
Grisha Maslov	/guid/9202a8c04000641f8000000009407ae9				
Du Qiong	/guid/9202a8c04000641f8000000008d0895c				
Harris Barron	/guid/9202a8c04000641f800000000964fae9				
Ben Johnson	/guid/9202a8c04000641f8000000009425998				
Gertrude Fiske	/guid/9202a8c04000641f8000000009ceaf9b		Impressionism		
Bjarne Eriksen	/guid/9202a8c04000641f800000000964ac1c				
Henriette Lorimier	/guid/9202a8c04000641f800000000838b0ef				
Master of the Saint Lambrecht Votive Altarpiece	/guid/9202a8c04000641f800000000861c1ed				
Ottavio Miseroni	/guid/9202a8c04000641f8000000009d8edc2		Baroque		
János Thorma	/guid/9202a8c04000641f80000000094263e8			Painting	
Guy Grey-Smith	/guid/9202a8c04000641f800000000862cf10			Printmaking,Ceramics,Painting	
George Deem	/guid/9202a8c04000641f80000000090985c4				
Peggy Ahwesh	/guid/9202a8c04000641f8000000008389c42		Contemporary art		
James Smetham	/guid/9202a8c04000641f8000000009419bad		Pre-Raphaelite Brotherhood	Painting	
Helen Loggie	/guid/9202a8c04000641f80000000087cc6ef				
Fujiwara Takanobu	/guid/9202a8c04000641f8000000008d064d9				
Hu Jieqing	/guid/9202a8c04000641f800000000874f885				
Joseph Caspar	/guid/9202a8c04000641f800000000b4f6dc8			Painting	
Alberto Martini	/guid/9202a8c04000641f800000000ad34963				
Francisco Rebolo	/guid/9202a8c04000641f800000000a662e4e			Painting	
John Bramblitt	/guid/9202a8c04000641f800000000aa1e349				
Jonas Damelis	/guid/9202a8c04000641f800000000b51da84			Painting	
Ignác Raab	/guid/9202a8c04000641f800000000b8f2a73				
Meredith Stern	/guid/9202a8c04000641f800000000b3e68a6				
Wang Ximeng	/guid/9202a8c04000641f800000000c5f3601				
Joseph Bowler	/guid/9202a8c04000641f800000000aa12d05				
Alexander Devol	/guid/9202a8c04000641f800000000ab1bad3				
Ti-Nan Chi	/guid/9202a8c04000641f800000000bdb67a8		Future Pavilion		
Anton Hickel	/guid/9202a8c04000641f800000000ab1388c			Painting	
Henry William Pickersgill	/guid/9202a8c04000641f800000000ad18e92				
Jan Rustem	/guid/9202a8c04000641f800000000b51dd92			Painting	
John Dyer	/guid/9202a8c04000641f800000000ab17403				
Stephen Cepello	/guid/9202a8c04000641f800000000bedec10				
César Yauri Huanay	/guid/9202a8c04000641f800000000b3e8b78				
Cornelius Liefrinck	/guid/9202a8c04000641f8000000009d8edfe		Baroque		
Ludovico Mazzanti	/guid/9202a8c04000641f800000000b55acb0				
Andrés de la Concha	/guid/9202a8c04000641f800000000aa20b1f			Painting	
Freda Pemberton Smith	/guid/9202a8c04000641f800000000b8eda4b				
Pacecco de Rosa	/guid/9202a8c04000641f8000000009d8eec4		Baroque		
Arthur Fitger	/guid/9202a8c04000641f800000000aa06591				
Jon David	/guid/9202a8c04000641f8000000009d56b16				
Peter Forakis	/guid/9202a8c04000641f8000000009cdc6cc		Contemporary art		
Karl Ballmer	/guid/9202a8c04000641f800000000b52c441			Painting	
Franz Bronstert	/guid/9202a8c04000641f800000000b5180db				
Rob Piercy	/guid/9202a8c04000641f800000000a1de4f3				
Marcos Zapata	/guid/9202a8c04000641f800000000b3ff6ce				
Semyon Bilmes	/guid/9202a8c04000641f8000000009d65cee				
Pierre Brebiette	/guid/9202a8c04000641f8000000009d8ee73		Baroque		
Michael Hepburn	/guid/9202a8c04000641f800000000b5244fa				
Jackie Goss	/guid/9202a8c04000641f8000000009d57f58				
E.T.A. Hoffmann	/guid/9202a8c04000641f8000000000015ea6				
James Pradier	/guid/9202a8c04000641f80000000001482f2	Wounded Niobid,Sappho		Sculpture	
Saturnino Herrán	/guid/9202a8c04000641f800000000046567e			Painting	
Shigeru Mizuki	/guid/9202a8c04000641f8000000000592752				
Augustus Welby Northmore Pugin	/guid/9202a8c04000641f80000000000b0618				
Alison Knowles	/guid/9202a8c04000641f800000000057144e				
Nobuhiro Watsuki	/guid/9202a8c04000641f8000000000400784	Self Portrait			
Allan Ramsay	/guid/9202a8c04000641f80000000001765a4	Mary Adam née Robertson		Painting	
Gwen Raverat	/guid/9202a8c04000641f8000000000371cd0				
Salomon van Ruisdael	/guid/9202a8c04000641f800000000033fbd8	Ferry on a River,View of Deventer Seen from the North-West,Road in the Dunes with a Passenger Coach	Dutch Golden Age,Baroque	Painting	
Agostino Carracci	/guid/9202a8c04000641f8000000000007ca2		Baroque	Painting	
Takashi Yanase	/guid/9202a8c04000641f80000000002be01a				
Albert Schickedanz	/guid/9202a8c04000641f800000000063a4dd			Painting	
Antonio Vivarini	/guid/9202a8c04000641f800000000055b179				
William Allan	/guid/9202a8c04000641f80000000005baa54			Painting	
Gaspard Dughet	/guid/9202a8c04000641f8000000000456805		Baroque	Painting	
